late,遲到的,"Sorry, I’m late.",抱歉，我遲到了。
laugh,笑,She laughed out loud.,她大聲笑出來。
lazy,懶惰的,Don’t be lazy—clean your room!,別懶惰——去打掃你的房間！
learn,學習,I like to learn new things.,我喜歡學新東西。
leave,離開,Don’t leave me!,別離開我！
left,左邊；離開（過去式）,Turn left at the corner.,在轉角處向左轉。
leg,腿,She broke her leg.,她的腿骨折了。
lemon,檸檬,I like lemon tea.,我喜歡檸檬茶。
less,較少的,I have less time today.,我今天比較沒時間。
lesson,課；教訓,I learned a lesson today.,我今天學到了一課。
let,讓,Let me help you with that.,讓我幫你處理那個。
letter,信件；字母,I wrote a letter to my friend.,我寫了一封信給我的朋友。
library,圖書館,She goes to the library every weekend.,她每週末去圖書館。
lie,躺；說謊,Don’t lie to your parents.,不要對你的父母說謊。
life,生命；生活,Life is full of surprises.,生活充滿驚喜。
light,燈；光；輕的,Turn off the light before you leave.,離開前請關燈。
like,喜歡,I like to play the piano.,我喜歡彈鋼琴。
line,線；行列,Please stand in line.,請排隊。
lion,獅子,The lion is sleeping under the tree.,獅子睡在樹下。
list,清單,I made a shopping list.,我列了一張購物清單。
listen,聽,Listen to the teacher carefully.,仔細聽老師說話。
little,小的,He has a little dog.,他有一隻小狗。
live,居住；生活,They live in a small town.,他們住在一個小鎮裡。
long,長的,She has long hair.,她有一頭長髮。
look,看,Look at that bird!,看看那隻鳥！
lose,失去,Be careful not to lose your keys.,小心不要弄丟鑰匙。
lot,許多,She has a lot of friends.,她有很多朋友。
loud,大聲的,That noise is too loud.,那聲音太大聲了。
love,愛,I love my family.,我愛我的家人。
low,低的,The temperature is low today.,今天氣溫很低。
luck,運氣,Good luck on your test!,考試加油！
lunch,午餐,We had pizza for lunch.,我們午餐吃了披薩。
machine,機器,The washing machine is broken.,洗衣機壞了。
mad,生氣的,He was mad at his brother.,他對他弟弟很生氣。
make,製作；使,Can you make a cake?,你會做蛋糕嗎？
man,男人,The man is wearing a hat.,那個男人戴著帽子。
many,許多,There are many people in the room.,房間裡有很多人。
map,地圖,We need a map to find the place.,我們需要一張地圖來找那個地方。
March,三月,School starts again in March.,學校三月重新開學。
market,市場,She buys fruit at the market.,她在市場買水果。
married,已婚的,My sister is married.,我姊姊結婚了。
math,數學,Math is my favorite subject.,數學是我最喜歡的科目。
May,五月,We have a holiday in May.,我們五月有假期。
maybe,也許,Maybe we can go tomorrow.,也許我們可以明天去。
me,我（受格）,She gave me a gift.,她給了我一份禮物。
meal,餐,Breakfast is my favorite meal.,早餐是我最喜歡的一餐。
mean,意思是；刻薄的,What does this word mean?,這個字是什麼意思？
meat,肉,He doesn’t eat meat.,他不吃肉。
medicine,藥,Take this medicine after dinner.,晚餐後吃這個藥。
meet,見面,Let’s meet at the station.,我們在車站見吧。
meeting,會議,We have a meeting at 10 a.m.,我們上午十點有會議。
memory,記憶,That was a happy memory.,那是一段快樂的回憶。
menu,菜單,Can I see the menu?,我可以看菜單嗎？
message,訊息,He left me a message.,他留了訊息給我。
middle,中間,He stood in the middle of the road.,他站在路中央。
milk,牛奶,She drinks a glass of milk every day.,她每天喝一杯牛奶。
million,百萬,There are over a million people in the city.,這座城市有超過百萬人口。
mind,介意；心思,Do you mind if I open the window?,你介意我開窗嗎？
minute,分鐘,"Wait a minute, please.",請稍等一下。
miss,想念；錯過,I miss my hometown.,我想念我的家鄉。
mistake,錯誤,It was just a small mistake.,那只是一個小錯誤。
mix,混合,Mix the flour with water.,把麵粉和水混合。
mobile,移動的；手機,He forgot his mobile at home.,他把手機忘在家裡了。
mom,媽媽,I love my mom.,我愛我媽媽。
moment,時刻；瞬間,"Wait a moment, please.",請等一下。
Monday,星期一,I have a meeting on Monday.,我星期一有會議。
money,金錢,He saved a lot of money.,他存了很多錢。
monkey,猴子,The monkey is climbing a tree.,猴子正在爬樹。
month,月份,December is the last month of the year.,十二月是一年的最後一個月。
moon,月亮,The moon is very bright tonight.,今晚的月亮很亮。
more,更多,Can I have some more cake?,我可以再吃一點蛋糕嗎？
morning,早上,I go jogging every morning.,我每天早上去慢跑。
most,大多數；最多,Most students passed the exam.,大多數學生通過了考試。
mother,母親,My mother is a teacher.,我媽媽是老師。
mountain,山,They climbed the mountain together.,他們一起爬山。
mouse,老鼠；滑鼠,I saw a mouse in the kitchen.,我在廚房看到一隻老鼠。
mouth,嘴巴,Open your mouth and say ah.,張開嘴巴說「啊」。
move,移動；搬家,We will move to a new house next week.,我們下週要搬到新家。
movie,電影,Let's watch a movie tonight.,今晚我們去看電影吧。
much,很多,Thank you very much!,非常感謝你！
mud,泥巴,The kids are playing in the mud.,孩子們在泥巴裡玩。
museum,博物館,We visited a science museum.,我們參觀了一間科學博物館。
music,音樂,He loves listening to music.,他喜歡聽音樂。
must,必須,You must do your homework first.,你必須先做功課。
my,我的,This is my book.,這是我的書。
myself,我自己,I did it all by myself.,我全部自己做的。
name,名字,What's your name?,你叫什麼名字？
narrow,狹窄的,The path is very narrow.,這條小路很窄。
nature,自然,We should protect nature.,我們應該保護自然。
near,靠近的,The school is near the park.,學校在公園附近。
neck,脖子,She wore a necklace around her neck.,她在脖子上戴了一條項鍊。
need,需要,I need some help with my homework.,我需要幫忙做作業。
never,從不,He never eats vegetables.,他從不吃蔬菜。
new,新的,I bought a new phone.,我買了一支新手機。
news,新聞,Did you hear the news today?,你今天有聽新聞嗎？
newspaper,報紙,He reads the newspaper every morning.,他每天早上讀報紙。
next,下一個,"Next time, I’ll be more careful.",下次我會更小心。
nice,好的；親切的,She is a nice person.,她是一個好人。
night,夜晚,Good night and sweet dreams!,晚安，做個好夢！
nine,九,The class starts at nine o’clock.,課九點開始。
nineteen,十九,She is nineteen years old.,她十九歲。
ninety,九十,He scored ninety points on the test.,他考試考了九十分。
no,不；沒有,"No, I don’t want any.",不，我不想要。
noise,噪音,What’s that noise?,那是什麼聲音？
none,一個也沒有,None of the cookies are left.,餅乾一個都沒剩。
noodle,麵條,I had beef noodles for lunch.,我午餐吃牛肉麵。
normal,正常的,That’s a normal reaction.,那是正常反應。
north,北方,They live in the north of the city.,他們住在城市北邊。
nose,鼻子,My nose is running.,我流鼻水了。
not,不是；不,I’m not ready yet.,我還沒準備好。
note,筆記；便條,He left a note on the fridge.,他在冰箱上留了張便條。
nothing,什麼也沒有,There’s nothing in the box.,盒子裡什麼也沒有。
notice,注意；通知,Did you notice the sign?,你有注意到那個標誌嗎？
now,現在,I’m busy right now.,我現在很忙。
number,數字,Write down your phone number.,寫下你的電話號碼。
nurse,護士,The nurse gave me some medicine.,護士給了我一些藥。
object,物體；反對,That object is very heavy.,那個物體很重。
ocean,海洋,She loves swimming in the ocean.,她喜歡在海裡游泳。
October,十月,Halloween is in October.,萬聖節在十月。
of,……的,The cover of the book is blue.,這本書的封面是藍色的。
off,關；從……離開,Please turn off the TV.,請把電視關掉。
offer,提供,He offered me a drink.,他請我喝飲料。
office,辦公室,She works in an office downtown.,她在市中心的辦公室工作。
often,經常,He often visits his grandparents.,他經常去看祖父母。
oh,哦（感嘆詞）,Oh no! I forgot my keys!,喔不！我忘了帶鑰匙！
oil,油,Add some oil to the pan.,往鍋裡加點油。
old,老的；舊的,This is an old photo.,這是一張舊照片。
on,在……上面；開著,The book is on the table.,書在桌子上。
once,曾經；一次,I went there once.,我曾去過那裡一次。
one,一,I have one brother.,我有一個哥哥。
only,只有；唯一的,She’s the only child in the family.,她是家裡唯一的孩子。
open,打開；開著的,Please open the window.,請打開窗戶。
orange,橘子；橘色,I had an orange for a snack.,我吃了一顆橘子當點心。
order,點餐；命令；順序,I’d like to order a burger.,我想點一個漢堡。
other,其他的,I have no other ideas.,我沒有其他想法了。
our,我們的,This is our classroom.,這是我們的教室。
ourselves,我們自己,We made the cake ourselves.,我們自己做了這個蛋糕。
out,外面,He went out for a walk.,他出去散步了。
outside,外面,The kids are playing outside.,孩子們正在外面玩。
over,在……之上；結束,The game is over.,比賽結束了。
own,自己的,She has her own room.,她有自己的房間。
page,頁,Turn to page 10.,翻到第十頁。
pain,疼痛,He felt a sharp pain in his leg.,他腿上感到一陣劇痛。
paint,油漆；畫,Let’s paint the wall blue.,我們來把牆漆成藍色吧。
pair,一對,I bought a new pair of shoes.,我買了一雙新鞋。
pants,褲子,He is wearing blue pants.,他穿著藍色的褲子。
paper,紙,Write your name on the paper.,把你的名字寫在紙上。
parent,父母,My parents are very kind.,我的父母很親切。
park,公園；停車,Let’s go to the park.,我們去公園吧。
part,部分,This is the best part of the movie.,這是電影中最好的一部分。
party,派對,Are you coming to the party?,你會來參加派對嗎？
pass,通過；傳遞,Please pass me the salt.,請把鹽遞給我。
past,過去,That happened in the past.,那是在過去發生的事。
pay,付錢,I’ll pay for the meal.,我來付這頓飯的錢。
pen,筆,Can I borrow your pen?,我可以借你的筆嗎？
pencil,鉛筆,Sharpen your pencil before class.,上課前把鉛筆削尖。
people,人們,There are many people in the market.,市場裡有很多人。
perfect,完美的,Your score is perfect!,你的成績是滿分！
period,時期；句點,The class period is 45 minutes long.,這節課長達 45 分鐘。
person,人,He is a nice person.,他是個好人。
pet,寵物,Do you have any pets?,你有寵物嗎？
phone,電話,She answered the phone quickly.,她迅速接了電話。
photo,照片,This is my favorite photo.,這是我最喜歡的照片。
pick,挑選；摘,Pick a card from the deck.,從牌堆中挑一張卡片。
picture,圖片,I drew a picture of a cat.,我畫了一張貓的圖。
piece,一片；一塊,Can I have a piece of cake?,我可以吃一塊蛋糕嗎？
pig,豬,The pig is rolling in the mud.,豬在泥巴裡打滾。
pink,粉紅色,She wore a pink dress.,她穿著粉紅色的裙子。
place,地方,This is a nice place to relax.,這是個放鬆的好地方。
plan,計畫,What’s your plan for the weekend?,你週末有什麼計畫？
plane,飛機,The plane took off at noon.,飛機在中午起飛了。
plant,植物；種植,We planted some flowers in the garden.,我們在花園裡種了一些花。
plastic,塑膠,This bottle is made of plastic.,這瓶子是塑膠做的。
play,玩；扮演,The kids love to play outside.,孩子們喜歡在外面玩。
player,選手；玩家,He is a famous basketball player.,他是一位有名的籃球員。
please,請；使愉快,Please close the door.,請把門關上。
pleasure,愉快；榮幸,It’s a pleasure to meet you.,很高興認識你。
plenty,充足；大量,We have plenty of food.,我們有很多食物。
pocket,口袋,He put the key in his pocket.,他把鑰匙放進口袋。
poem,詩,She wrote a beautiful poem.,她寫了一首美麗的詩。
point,指向；重點,Can you point to the map?,你可以指一下地圖嗎？
police,警察,The police arrived quickly.,警察很快就到了。
pond,池塘,There are ducks in the pond.,池塘裡有鴨子。
pool,泳池,Let’s go swimming in the pool.,我們去泳池游泳吧。
poor,貧窮的；可憐的,They helped the poor family.,他們幫助那個貧困的家庭。
pop,流行的；爆裂聲,The balloon went pop!,氣球砰的一聲爆了！
popular,受歡迎的,That singer is very popular.,那位歌手很受歡迎。
possible,可能的,Is it possible to finish today?,今天有可能完成嗎？
post,郵件；張貼,I saw the news on a post online.,我在網上的貼文看到這則新聞。
pot,鍋子,She cooked soup in a big pot.,她用大鍋煮湯。
potato,馬鈴薯,I like mashed potatoes.,我喜歡馬鈴薯泥。
pound,磅；重擊,The baby weighs ten pounds.,那個嬰兒重十磅。
pour,倒出；傾瀉,Please pour me a glass of water.,請幫我倒一杯水。
power,力量；電力,Knowledge is power.,知識就是力量。
practice,練習,You need more practice.,你需要多練習。
prepare,準備,She is preparing for the test.,她正在準備考試。
present,禮物；現在；呈現,I gave her a birthday present.,我送她生日禮物。
pretty,漂亮的；相當,She is a pretty girl.,她是一個漂亮的女孩。
price,價格,The price of oil is rising.,油價正在上漲。
print,列印；印刷,I need to print this file.,我需要列印這個檔案。
problem,問題,I have a problem with my computer.,我的電腦有問題。
program,節目；程式,I watched a TV program last night.,我昨晚看了一個電視節目。
pull,拉,Pull the door to open it.,拉一下門就能打開。
pumpkin,南瓜,We carved a pumpkin for Halloween.,我們為萬聖節刻了南瓜。
purple,紫色,She painted her nails purple.,她把指甲塗成紫色。
push,推,Push the button to start.,按下按鈕開始。
put,放,Put the book on the shelf.,把書放在書架上。
puzzle,拼圖；謎題,I enjoy solving puzzles.,我喜歡解謎。
quarter,四分之一；一刻鐘,It’s a quarter to ten.,現在是差一刻十點。
queen,女王,The queen waved to the crowd.,女王向人群揮手。
question,問題,I have a question about the homework.,我有個作業的問題。
quick,快速的,He is a quick runner.,他是個跑得快的人。
quiet,安靜的,Please be quiet in the library.,請在圖書館保持安靜。
rabbit,兔子,The rabbit is eating a carrot.,兔子正在吃紅蘿蔔。
radio,收音機,She listens to music on the radio.,她用收音機聽音樂。
rain,雨,It’s going to rain today.,今天會下雨。
rainbow,彩虹,A rainbow appeared after the storm.,暴風雨後出現了一道彩虹。
raise,舉起；提高,Please raise your hand.,請舉起你的手。
reach,到達；伸手,I can’t reach the top shelf.,我夠不到最上面的架子。
read,閱讀,I like to read books.,我喜歡讀書。
ready,準備好的,Are you ready to go?,你準備好了嗎？
real,真實的,Is this story real?,這個故事是真的嗎？
really,真的；非常,I really like this movie.,我真的很喜歡這部電影。
reason,理由,What’s the reason for your decision?,你做決定的理由是什麼？
receive,收到,Did you receive my message?,你收到我的訊息了嗎？
red,紅色,She wore a red dress.,她穿著紅色的洋裝。
remember,記得,Do you remember his name?,你記得他的名字嗎？
repeat,重複,Can you repeat the question?,你能重複那個問題嗎？
rest,休息,You need to get some rest.,你需要休息一下。
restaurant,餐廳,Let’s eat at a new restaurant.,我們去新餐廳吃飯吧。
return,返回,He will return tomorrow.,他明天會回來。
rice,米；飯,I eat rice every day.,我每天吃米飯。
rich,有錢的,The man is very rich.,那個人很有錢。
ride,騎；搭乘,I like to ride my bike.,我喜歡騎腳踏車。
right,右邊；正確的,Turn right at the corner.,在轉角處右轉。
ring,戒指；鈴聲,She wore a gold ring.,她戴著一枚金戒指。
river,河流,The river flows into the sea.,這條河流入海洋。
road,道路,Be careful when crossing the road.,過馬路時要小心。
robot,機器人,The robot can clean the floor.,這台機器人會清潔地板。
rock,岩石；搖滾,He threw a rock into the water.,他丟了一塊石頭進水裡。
roll,滾動,The ball began to roll.,球開始滾了起來。
room,房間,This is my favorite room in the house.,這是我最喜歡的房間。
rose,玫瑰,She got a red rose.,她收到一朵紅玫瑰。
round,圓的,The Earth is round.,地球是圓的。
rule,規則,Follow the school rules.,遵守學校規則。
run,跑,I run every morning.,我每天早上跑步。
sad,難過的,He felt sad after the movie.,他看完電影後感到難過。
safe,安全的,Is it safe to swim here?,
scissors,剪刀,Be careful with the scissors.,小心剪刀。
sea,海洋,We swam in the sea.,我們在海裡游泳。
season,季節,Spring is my favorite season.,春天是我最喜歡的季節。
seat,座位,Please take your seat.,請坐下。
second,第二；秒,He came in second place.,他得了第二名。
secret,秘密,Can you keep a secret?,你能保守秘密嗎？
see,看見,I see a bird in the tree.,我看到樹上有一隻鳥。
seem,似乎,She seems happy today.,她今天看起來很開心。
sell,賣,They sell fresh fruit at the market.,他們在市場賣新鮮水果。
send,寄送,I will send you a postcard.,我會寄明信片給你。
sentence,句子,Write a sentence using this word.,用這個字寫一句話。
September,九月,School starts in September.,學校在九月開學。
set,設置；一套,Please set the table.,請擺好餐具。
seven,七,I have seven pencils.,我有七支鉛筆。
several,幾個,We visited several museums.,我們參觀了幾個博物館。
shake,搖動；握手,Shake the bottle before use.,使用前請搖一搖瓶子。
shape,形狀,A circle is a round shape.,圓是一種圓形的形狀。
share,分享,Let’s share this cake.,我們來分享這塊蛋糕吧。
she,她,She is my best friend.,她是我最好的朋友。
sheep,羊,There are many sheep on the hill.,山坡上有很多羊。
sheet,床單；一張,"Change the bed sheet, please.",請換床單。
shelf,架子,Put the books on the shelf.,把書放在書架上。
shine,照耀,The sun shines brightly.,太陽明亮地照耀著。
ship,船,The ship is sailing to the island.,那艘船正航向島嶼。
shirt,襯衫,He wore a white shirt.,他穿著白襯衫。
shoe,鞋子,I lost one of my shoes.,我掉了一隻鞋子。
shop,商店；購物,Let’s go to the shop.,我們去商店吧。
short,短的,This skirt is too short.,這裙子太短了。
should,應該,You should eat more vegetables.,你應該多吃蔬菜。
shout,喊叫,Don’t shout in the classroom.,不要在教室裡喊叫。
show,展示；表演,She showed me her drawings.,她給我看她的畫作。
sick,生病的,He is sick today.,他今天生病了。
side,邊,Sit on the other side.,坐在另一邊。
sight,景象；視力,That mountain is a beautiful sight.,那座山是一個美景。
sign,標誌；簽名,Look at the stop sign.,看看停止標誌。
silver,銀色,She wore a silver necklace.,她戴著銀項鍊。
simple,簡單的,This is a simple question.,這是一個簡單的問題。
since,自從,I haven’t seen her since Monday.,我從星期一就沒見過她。
sing,唱歌,Let’s sing a song together.,我們一起唱首歌吧。
sister,姊妹,My sister is older than me.,我姐姐比我大。
sit,坐,Please sit down.,請坐下。
six,六,There are six apples.,這裡有六顆蘋果。
size,尺寸,What size is your shirt?,你的襯衫是什麼尺寸？
skirt,裙子,She bought a new skirt.,她買了一條新裙子。
sky,天空,The sky is blue today.,今天的天空很藍。
sleep,睡覺,I need to sleep early tonight.,我今晚要早點睡。
slow,慢的,This computer is too slow.,這台電腦太慢了。
small,小的,This is a small room.,這是一個小房間。
smart,聰明的,He is a smart student.,他是個聰明的學生。
smell,氣味,I love the smell of fresh bread.,我喜歡新鮮麵包的香味。
smile,微笑,She gave me a warm smile.,她給了我一個溫暖的微笑。
smoke,煙；抽菸,There’s smoke coming from the chimney.,煙囪冒出煙來。
snack,點心,I had a snack after school.,我放學後吃了點心。
snake,蛇,The snake slithered through the grass.,蛇在草地裡滑行。
snow,雪,It is snowing outside.,外面正在下雪。
so,所以；非常,"I was tired, so I went to bed early.",我很累，所以早早就睡了。
soap,肥皂,Wash your hands with soap.,用肥皂洗手。
soccer,足球,They played soccer in the park.,他們在公園踢足球。
social,社交的,He has strong social skills.,他有很強的社交能力。
sock,襪子,I can’t find my other sock.,我找不到另一隻襪子。
soft,柔軟的,The pillow is very soft.,這枕頭很柔軟。
some,一些,Would you like some tea?,你想要來點茶嗎？
somebody,某人,Somebody is at the door.,有人在門口。
someone,某人,Someone called you earlier.,剛才有人打電話給你。
something,某事,I have something to tell you.,我有事情要告訴你。
sometimes,有時候,Sometimes I walk to school.,我有時候走路上學。
son,兒子,His son is five years old.,他的兒子五歲。
song,歌曲,That’s my favorite song.,那是我最喜歡的歌曲。
soon,很快,Dinner will be ready soon.,晚餐很快就準備好了。
sorry,對不起,I’m sorry for being late.,很抱歉我遲到了。
sound,聲音,I heard a strange sound.,我聽到一個奇怪的聲音。
soup,湯,I made chicken soup.,我做了雞湯。
south,南方,We are driving to the south.,我們正在開車往南方。
space,空間；太空,There is not enough space in this room.,這房間空間不夠。
speak,說話,Can you speak more slowly?,你可以講慢一點嗎？
special,特別的,This is a special gift.,這是一個特別的禮物。
spell,拼寫,Can you spell your name?,你可以拼出你的名字嗎？
spend,花費,I spent all my money.,我把錢都花光了。
spoon,湯匙,Use a spoon to eat soup.,用湯匙喝湯。
sport,運動,My favorite sport is basketball.,我最喜歡的運動是籃球。
spring,春天；泉水,Flowers bloom in spring.,春天花兒盛開。
stand,站立,Please stand up.,請站起來。
star,星星,The sky is full of stars tonight.,今晚天空滿是星星。
start,開始,Let’s start the meeting.,我們開始開會吧。
station,車站,I waited at the train station.,我在火車站等。
stay,停留；待著,Stay home and rest.,待在家裡休息吧。
step,步驟；踩,Be careful where you step.,小心你踩的地方。
stick,棍子；黏住,The child picked up a stick.,小孩撿起一根棍子。
still,仍然,I still love that song.,我仍然喜歡那首歌。
stomach,胃；肚子,My stomach hurts.,我的肚子痛。
stone,石頭,He threw a stone into the lake.,他丟了一塊石頭進湖裡。
stop,停止,"Stop talking, please.",請停止說話。
store,商店,Let’s go to the store.,我們去商店吧。
storm,風暴,The storm is getting stronger.,風暴越來越強了。
story,故事,Tell me a bedtime story.,講一個睡前故事給我聽。
straight,直的,Go straight and turn left.,直走然後左轉。
strange,奇怪的,That’s a strange noise.,那是一個奇怪的聲音。
street,街道,The street is busy today.,今天街道很熱鬧。
strong,強壯的,He is a strong man.,他是一個強壯的男人。
student,學生,She is a high school student.,她是高中生。
study,學習,I need to study for the test.,我要準備考試。
subject,科目；主題,Math is my favorite subject.,數學是我最喜歡的科目。
subway,地鐵,I take the subway to work.,我搭地鐵上班。
success,成功,She worked hard and found success.,她努力工作並獲得成功。
such,這樣的,Such a beautiful day!,多麼美好的一天啊！
sudden,突然的,There was a sudden noise.,突然出現了一個聲音。
sugar,糖,I put sugar in my coffee.,我在咖啡裡加了糖。
suggest,建議,I suggest we leave now.,我建議我們現在離開。
summer,夏天,We go to the beach in summer.,夏天我們去海邊。
sun,太陽,The sun is shining.,太陽正照耀著。
Sunday,星期日,We rest on Sunday.,我們在星期天休息。
sunny,晴朗的,It’s a sunny day.,今天天氣晴朗。
supermarket,超市,I bought milk at the supermarket.,我在超市買了牛奶。
supper,晚餐,We had chicken for supper.,我們晚餐吃了雞肉。
sure,確定的,Are you sure about that?,你確定嗎？
surprise,驚喜,The gift was a big surprise.,那份禮物是一個大驚喜。
sweet,甜的；可愛的,This cake is very sweet.,這蛋糕很甜。
swim,游泳,We like to swim in the pool.,我們喜歡在泳池游泳。
swing,鞦韆,The child is on the swing.,那個小孩在盪鞦韆。
table,桌子,Put the book on the table.,把書放在桌子上。
tail,尾巴,The dog is wagging its tail.,狗正在搖尾巴。
take,拿；帶走,Take this book with you.,把這本書帶走。
talk,說話,We need to talk.,我們需要談談。
tall,高的,He is tall and strong.,他又高又壯。
taste,味道；品嚐,This soup tastes great.,這湯味道很好。
taxi,計程車,We took a taxi home.,我們搭計程車回家。
tea,茶,Would you like some tea?,你想要來點茶嗎？
teach,教導,She teaches English.,她教英文。
teacher,老師,He is my math teacher.,他是我的數學老師。
team,隊伍,Our team won the game.,我們隊贏了比賽。
tear,眼淚；撕裂,She wiped away a tear.,她擦去一滴眼淚。
teenager,青少年,He is a smart teenager.,他是一個聰明的青少年。
telephone,電話,"Answer the telephone, please.",請接電話。
television,電視,The kids are watching television.,孩子們在看電視。
tell,告訴,Can you tell me a story?,你可以告訴我一個故事嗎？
temperature,溫度,The temperature is dropping.,氣溫正在下降。
ten,十,I have ten fingers.,我有十根手指。
tennis,網球,They play tennis every weekend.,他們每週末打網球。
tent,帳篷,We slept in a tent.,我們睡在帳篷裡。
test,測驗,I passed the English test.,我通過了英文測驗。
than,比,He is taller than me.,他比我高。
thank,感謝,Thank you very much!,非常感謝你！
that,那個,That is my bag.,那是我的包包。
the,這（冠詞）,The sun is shining.,太陽正照耀著。
theater,劇院,We watched a play at the theater.,我們在劇院看了一場戲。
their,他們的,Their house is big.,他們的房子很大。
them,他們,I gave them a gift.,我給了他們一份禮物。
then,然後,We ate and then watched a movie.,我們吃完飯後看了電影。
there,那裡,The book is over there.,書在那邊。
these,這些,These are my shoes.,這些是我的鞋子。
they,他們,They are my friends.,他們是我的朋友。
thick,厚的,The book is very thick.,這本書很厚。
thin,薄的；瘦的,She is tall and thin.,她又高又瘦。
thing,東西；事情,Where is my thing?,我的東西在哪裡？
think,想；認為,I think it’s going to rain.,我覺得要下雨了。
third,第三,He came in third place.,他得了第三名。
thirsty,口渴的,I’m very thirsty.,我非常口渴。
this,這個,This is my favorite book.,這是我最喜歡的書。
those,那些,Those apples look fresh.,那些蘋果看起來很新鮮。
though,雖然,"Though it rained, we went out.",雖然下雨，我們還是出門了。
thought,想法；思考,That’s a nice thought.,那是個不錯的想法。
thousand,千,There are a thousand stars in the sky.,天空中有一千顆星星。
three,三,We have three cats.,我們有三隻貓。
through,穿過,We walked through the forest.,我們穿過森林。
throw,投擲,Throw me the ball.,把球丟給我。
Thursday,星期四,The test is on Thursday.,測驗在星期四。
ticket,票,I bought a movie ticket.,我買了一張電影票。
tiger,老虎,The tiger is sleeping.,老虎正在睡覺。
time,時間,What time is it?,現在幾點了？
tired,疲倦的,I’m so tired today.,我今天好累。
to,到；向,Let’s go to the park.,我們去公園吧。
today,今天,I have a test today.,我今天有個考試。
toe,腳趾,He hurt his toe.,他弄傷了腳趾。
together,一起,Let’s do it together.,我們一起做吧。
toilet,廁所,Where is the toilet?,廁所在哪裡？
tomato,番茄,I ate a tomato.,我吃了一顆番茄。
tomorrow,明天,See you tomorrow.,明天見。
tonight,今晚,What are you doing tonight?,你今晚要做什麼？
too,也；太,It’s too hot today.,今天太熱了。
tooth,牙齒,I have a toothache.,我牙齒痛。
top,頂部；上方,The cat is on top of the shelf.,貓在架子的最上面。
touch,觸碰,Don’t touch the glass.,別碰那個玻璃。
towel,毛巾,Dry your hands with a towel.,用毛巾擦乾你的手。
tower,塔,The tower is very tall.,那座塔很高。
town,城鎮,I live in a small town.,我住在一個小鎮裡。
toy,玩具,He has many toys.,他有很多玩具。
traffic,交通,The traffic is heavy today.,今天交通很擁擠。
train,火車,We took the train to Taipei.,我們搭火車去台北。
travel,旅行,I love to travel.,我喜歡旅行。
tree,樹,The tree is very old.,這棵樹很老。
trip,旅程,We had a fun trip.,我們的旅程很有趣。
trouble,麻煩,He is in trouble.,他有麻煩了。
truck,卡車,A truck passed by.,一輛卡車經過了。
TRUE,真的,That story is true.,那故事是真的。
try,嘗試,Try your best.,盡你所能地嘗試。
Tuesday,星期二,The meeting is on Tuesday.,會議在星期二。
turn,轉彎；輪到,Turn left at the corner.,在轉角處左轉。
turtle,烏龜,The turtle is slow.,烏龜很慢。
TV,電視,I’m watching TV.,我正在看電視。
twelve,十二,The clock struck twelve.,時鐘敲了十二下。
twenty,二十,He is twenty years old.,他二十歲了。
what,什麼,What are you doing?,你在做什麼？
when,何時,When is your birthday?,你的生日是何時？
where,哪裡,Where do you live?,你住在哪裡？
which,哪一個,Which color do you prefer?,你比較喜歡哪個顏色？
while,當…時,She reads while she eats.,她一邊吃飯一邊看書。
white,白色的,He wore a white shirt.,他穿了一件白襯衫。
who,誰,Who is that?,那是誰？
why,為什麼,Why are you sad?,你為什麼難過？
wide,寬的,The road is wide.,這條路很寬。
wife,妻子,His wife is a doctor.,他的妻子是一名醫生。
will,將要,I will call you later.,我稍後會打電話給你。
win,贏得,She hopes to win the prize.,她希望能贏得獎品。
wind,風；蜿蜒,The wind is strong today.,今天風很大。
window,窗戶,"Open the window, please.",請打開窗戶。
wine,葡萄酒,They drank red wine.,他們喝了紅葡萄酒。
winter,冬天,It often snows in winter.,冬天常常下雪。
wish,希望；祝福,I wish you the best.,祝你一切順利。
with,和；用,I live with my family.,我和家人住在一起。
within,在…之內,Finish it within an hour.,在一小時之內完成它。
without,沒有,He left without saying goodbye.,他沒說再見就離開了。
woman,女人,That woman is a teacher.,那位女士是一名老師。
wonder,想知道；奇蹟,I wonder what will happen.,我想知道會發生什麼。
word,單字,What does this word mean?,這個字是什麼意思？
work,工作,He goes to work by bus.,他搭公車去上班。
world,世界,She traveled around the world.,她環遊世界。
worry,擔憂,Don’t worry about it.,別為此擔心。
would,會（助動詞）,Would you like some tea?,你想喝點茶嗎？
write,寫,Please write your name here.,請在這裡寫下你的名字。
wrong,錯誤的,That’s the wrong answer.,那是錯誤的答案。
yard,庭院；碼,The children play in the yard.,孩子們在庭院裡玩。
year,年,Happy New Year!,新年快樂！
yellow,?色的,The flowers are yellow.,花是黃色的。
yes,是的,"Yes, I agree.",是的，我同意。
yesterday,昨天,I saw her yesterday.,我昨天見到她了。
yet,還沒有,I haven’t eaten yet.,我還沒吃。
you,你,How are you?,你好嗎？
young,年輕的,She is still young.,她還很年輕。
your,你的,Is this your book?,這是你的書嗎？
youth,青年時期,He missed his youth.,他懷念他的青春時光。
zero,零,The temperature is zero degrees.,溫度是零度。
zebra,斑馬,I saw a zebra at the zoo.,我在動物園看到了一隻斑馬。
zone,區域,This is a no-parking zone.,這裡是不允許停車的區域。
zoo,動物園,We visited the zoo last weekend.,我們上週末參觀了動物園。
